shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag,weight_kg,shipping_cost_usd
SHP02127,China,Ethiopia,Minerals,100610.0,952.0,145484.0,Ship,Shanghai,Mombasa,23.0,On-Time,145339.0,Prepaid,48.9,91.97,0.31,0.0,13823.11,3101.65
SHP02128,China,Ghana,Minerals,260300.0,3554.0,142696.0,Road,Shanghai,Dar es Salaam,9.0,Delayed,142294.0,Credit,6.8,2048.5,0.18,0.0,26617.06,39724.78
SHP02129,China,Kenya,Machinery,100610.0,2747.0,34030.0,Air,Beijing,Mombasa,38.0,On-Time,33687.0,Credit,6.76,1181.87,0.34,0.0,124376.22,1039085.42
SHP02130,China,Ghana,Agricultural,100610.0,1081.0,22875.0,Rail,Guangzhou,Mombasa,32.0,On-Time,23300.0,Credit,39.5,381.89,0.23,0.0,2929.47,2149.33
SHP02131,China,Kenya,Agricultural,843890.0,2115.0,117695.0,Road,Beijing,Tema,25.0,On-Time,117324.0,On Delivery,46.39,1467.85,0.08,0.0,3487.49,4132.94
SHP02132,China,South Africa,Agricultural,843890.0,4492.0,79783.0,Rail,Shanghai,Lagos,14.0,On-Time,79358.0,Prepaid,59.3,300.52,0.5,1.0,4718.53,2455.72
SHP02133,China,Ethiopia,Electronics,847130.0,1066.0,103329.0,Rail,Qingdao,Mombasa,25.0,Delayed,103739.0,On Delivery,37.54,388.41,0.24,0.0,1428.05,952.49
SHP02134,China,Kenya,Textiles,260300.0,4796.0,128765.0,Ship,Beijing,Cairo,36.0,On-Time,128640.0,Prepaid,2.08,653.97,0.42,1.0,2982.73,793.75
SHP02135,China,South Africa,Agricultural,260300.0,654.0,132240.0,Road,Guangzhou,Mombasa,23.0,On-Time,132621.0,Prepaid,9.15,1325.9,0.18,0.0,2535.83,1787.13
SHP02136,China,Ghana,Textiles,847130.0,3344.0,65784.0,Ship,Shenzhen,Lagos,36.0,Delayed,65654.0,On Delivery,60.27,1030.43,0.14,1.0,3050.42,1089.26
SHP02137,China,Ethiopia,Textiles,260300.0,3257.0,109365.0,Ship,Qingdao,Lagos,16.0,Delayed,110143.0,On Delivery,54.29,335.45,0.02,0.0,858.3,507.73
SHP02138,China,Kenya,Minerals,100610.0,2321.0,84946.0,Ship,Shenzhen,Lagos,16.0,Delayed,84427.0,On Delivery,9.34,364.05,0.46,1.0,37072.05,12882.7
SHP02139,China,Ethiopia,Textiles,260300.0,1377.0,65506.0,Ship,Beijing,Durban,10.0,Delayed,65470.0,Credit,3.91,183.61,0.19,0.0,481.85,167.96
SHP02140,China,South Africa,Agricultural,100610.0,2944.0,146296.0,Air,Shanghai,Durban,28.0,On-Time,146616.0,Prepaid,48.12,746.17,0.3,0.0,13049.89,121137.41
SHP02141,China,Ghana,Electronics,260300.0,3854.0,99325.0,Air,Guangzhou,Dar es Salaam,33.0,On-Time,99762.0,Credit,32.28,1482.12,0.16,0.0,6662.01,53671.64
SHP02142,China,Tanzania,Agricultural,843890.0,4062.0,148954.0,Ship,Qingdao,Lagos,27.0,On-Time,149866.0,On Delivery,69.88,1450.0,0.4,1.0,12848.82,6493.23
SHP02143,China,Nigeria,Agricultural,260300.0,4785.0,101134.0,Rail,Beijing,Cairo,18.0,On-Time,101034.0,Credit,37.37,242.04,0.07,0.0,18379.05,14315.88
SHP02144,China,Kenya,Agricultural,520942.0,1502.0,112739.0,Road,Shanghai,Addis Ababa,21.0,On-Time,112692.0,Prepaid,2.22,2022.18,0.22,0.0,3390.62,2499.26
SHP02145,China,Ghana,Electronics,520942.0,1219.0,26094.0,Road,Beijing,Addis Ababa,3.0,On-Time,25476.0,Credit,15.42,1683.56,0.17,0.0,1471.03,1462.46
SHP02146,China,Egypt,Minerals,520942.0,3502.0,74432.0,Air,Guangzhou,Durban,27.0,Delayed,74159.0,Credit,64.03,610.63,0.28,0.0,60670.59,500346.61
SHP02147,China,Kenya,Machinery,520942.0,4081.0,20029.0,Air,Beijing,Mombasa,6.0,On-Time,20031.0,On Delivery,14.65,1467.22,0.21,0.0,115780.45,595324.75
SHP02148,China,South Africa,Textiles,260300.0,2682.0,85882.0,Road,Shenzhen,Lagos,5.0,On-Time,86493.0,Prepaid,63.71,1608.85,0.43,1.0,1304.09,721.49
SHP02149,China,South Africa,Machinery,100610.0,4811.0,118204.0,Ship,Shanghai,Addis Ababa,16.0,On-Time,119133.0,Credit,8.19,725.13,0.21,0.0,143216.24,21894.67
SHP02150,China,Ethiopia,Minerals,520942.0,2478.0,109968.0,Road,Beijing,Dar es Salaam,9.0,On-Time,109107.0,Prepaid,4.77,447.08,0.18,0.0,43176.02,32543.88
SHP02151,China,Ethiopia,Electronics,520942.0,590.0,69927.0,Rail,Qingdao,Mombasa,21.0,On-Time,68969.0,Prepaid,43.95,2752.5,0.24,0.0,591.66,565.4
SHP02152,China,Kenya,Agricultural,520942.0,57.0,66922.0,Rail,Guangzhou,Tema,15.0,On-Time,67824.0,Prepaid,69.22,2677.62,0.21,1.0,96.62,211.95
SHP02153,China,Ethiopia,Agricultural,847130.0,1847.0,88744.0,Road,Guangzhou,Durban,17.0,On-Time,89446.0,Prepaid,14.46,2425.0,0.14,0.0,7107.36,4704.69
SHP02154,China,Nigeria,Electronics,100610.0,1538.0,120042.0,Air,Shanghai,Mombasa,25.0,On-Time,119646.0,Prepaid,45.42,2771.19,0.39,0.0,2674.53,22627.68
SHP02155,China,Kenya,Textiles,100610.0,483.0,101537.0,Rail,Shenzhen,Cairo,5.0,On-Time,100541.0,On Delivery,58.51,1723.6,0.24,0.0,135.49,147.19
SHP02156,China,South Africa,Agricultural,847130.0,2160.0,148128.0,Ship,Qingdao,Tema,27.0,On-Time,147981.0,On Delivery,52.08,2386.5,0.21,0.0,4232.51,1191.78
SHP02157,China,South Africa,Machinery,260300.0,4628.0,62557.0,Rail,Guangzhou,Durban,17.0,Delayed,61654.0,Prepaid,27.2,1460.58,0.21,0.0,72561.85,22632.39
SHP02158,China,Tanzania,Textiles,260300.0,4624.0,93291.0,Ship,Shanghai,Lagos,11.0,Delayed,93372.0,Credit,43.65,1128.92,0.2,0.0,2211.9,399.89
SHP02159,China,Egypt,Minerals,843890.0,4946.0,26037.0,Rail,Beijing,Lagos,3.0,On-Time,26508.0,On Delivery,50.57,2993.66,0.18,0.0,58141.54,33414.08
SHP02160,China,Nigeria,Electronics,520942.0,2535.0,17803.0,Ship,Beijing,Dar es Salaam,3.0,On-Time,18401.0,Prepaid,18.05,2076.78,0.04,0.0,4114.91,694.93
SHP02161,China,Ethiopia,Agricultural,520942.0,4470.0,41764.0,Air,Guangzhou,Dar es Salaam,29.0,Delayed,41163.0,Credit,44.84,2950.85,0.44,1.0,16112.52,111210.17
SHP02162,China,Tanzania,Machinery,847130.0,2062.0,95351.0,Road,Shanghai,Durban,36.0,On-Time,95760.0,On Delivery,24.51,1629.95,0.1,0.0,71834.19,81402.08
SHP02163,China,Ethiopia,Electronics,843890.0,1947.0,82264.0,Ship,Qingdao,Durban,6.0,Delayed,83234.0,Credit,3.53,1145.93,0.21,0.0,2002.61,698.62
SHP02164,China,Egypt,Minerals,260300.0,3533.0,94606.0,Air,Beijing,Tema,38.0,On-Time,95433.0,Prepaid,62.64,684.96,0.28,0.0,62257.51,383629.72
SHP02165,China,Egypt,Textiles,843890.0,4536.0,87021.0,Road,Qingdao,Dar es Salaam,14.0,Delayed,86531.0,Credit,24.5,1918.44,0.1,0.0,2617.41,2348.63
SHP02166,China,South Africa,Textiles,260300.0,4986.0,130885.0,Ship,Beijing,Cairo,4.0,Delayed,131743.0,Credit,2.62,1298.4,0.18,0.0,4902.65,1734.42
SHP02167,China,Ghana,Machinery,100610.0,3304.0,96810.0,Ship,Beijing,Dar es Salaam,25.0,On-Time,97323.0,Prepaid,50.81,2502.26,0.2,0.0,116848.22,52170.57
SHP02168,China,Nigeria,Agricultural,520942.0,91.0,114490.0,Road,Beijing,Tema,21.0,On-Time,113682.0,Prepaid,6.9,2010.64,0.08,0.0,136.96,381.64
SHP02169,China,Nigeria,Agricultural,843890.0,4047.0,137192.0,Road,Qingdao,Lagos,25.0,On-Time,137069.0,Credit,38.02,1436.93,0.34,0.0,14992.96,16043.58
SHP02170,China,Tanzania,Agricultural,520942.0,816.0,34949.0,Air,Shanghai,Cairo,3.0,Delayed,34730.0,Prepaid,19.63,2178.64,0.12,0.0,1877.14,12816.07
SHP02171,China,South Africa,Minerals,260300.0,3662.0,51545.0,Rail,Shanghai,Dar es Salaam,32.0,On-Time,51775.0,Prepaid,45.62,1195.58,0.22,0.0,56009.95,31435.54
SHP02172,China,Ghana,Minerals,260300.0,2083.0,13002.0,Road,Shenzhen,Addis Ababa,38.0,On-Time,12234.0,Credit,49.95,2767.74,0.36,0.0,12590.94,17748.16
SHP02173,China,Nigeria,Minerals,260300.0,2106.0,135864.0,Road,Qingdao,Cairo,29.0,On-Time,136549.0,Prepaid,33.46,2694.0,0.08,0.0,16054.5,8947.29
SHP02174,China,Kenya,Minerals,520942.0,745.0,68271.0,Rail,Shenzhen,Mombasa,12.0,On-Time,68538.0,Prepaid,30.78,1098.33,0.4,0.0,13287.86,13296.08
SHP02175,China,South Africa,Minerals,260300.0,4318.0,8477.0,Rail,Shenzhen,Cairo,29.0,On-Time,7765.0,Credit,35.68,2384.13,0.33,0.0,36304.42,28065.16
SHP02176,China,Ghana,Minerals,520942.0,4306.0,5185.0,Road,Guangzhou,Mombasa,9.0,Delayed,5091.0,On Delivery,23.27,933.46,0.38,0.0,75594.49,89377.5
SHP02177,China,South Africa,Machinery,520942.0,4018.0,81820.0,Ship,Qingdao,Tema,17.0,On-Time,81851.0,Credit,8.59,1045.96,0.03,0.0,85065.25,9969.44
SHP02178,China,Ghana,Electronics,843890.0,3498.0,89079.0,Ship,Beijing,Cairo,20.0,On-Time,88575.0,Prepaid,16.29,2129.63,0.47,1.0,5122.2,1952.88
SHP02179,China,Tanzania,Minerals,100610.0,2323.0,62402.0,Ship,Qingdao,Addis Ababa,14.0,On-Time,62557.0,Credit,60.72,859.92,0.31,0.0,35802.68,10662.81
SHP02180,China,South Africa,Machinery,260300.0,4375.0,83156.0,Rail,Shanghai,Durban,11.0,Delayed,83763.0,On Delivery,5.64,2393.81,0.03,0.0,133464.58,50031.79
SHP02181,China,Ghana,Electronics,100610.0,4073.0,148416.0,Rail,Shenzhen,Durban,16.0,On-Time,148093.0,Credit,42.4,1375.35,0.18,0.0,3901.8,2089.62
SHP02182,China,South Africa,Textiles,260300.0,3495.0,66788.0,Rail,Guangzhou,Dar es Salaam,5.0,On-Time,65981.0,On Delivery,15.3,2981.34,0.25,0.0,1293.55,1244.23
SHP02183,China,South Africa,Agricultural,520942.0,935.0,44685.0,Air,Guangzhou,Tema,20.0,Delayed,44029.0,Credit,17.13,2759.27,0.35,0.0,1059.13,8408.2
SHP02184,China,Nigeria,Agricultural,843890.0,754.0,100335.0,Air,Guangzhou,Durban,25.0,On-Time,100883.0,Prepaid,45.24,2695.29,0.32,0.0,1670.7,12056.98
SHP02185,China,Kenya,Minerals,260300.0,1857.0,91390.0,Air,Shanghai,Mombasa,39.0,On-Time,91679.0,Credit,6.72,1959.91,0.27,0.0,27478.85,147770.36
SHP02186,China,Tanzania,Textiles,100610.0,2405.0,128355.0,Road,Shanghai,Tema,15.0,On-Time,127916.0,Credit,7.62,1165.39,0.06,0.0,2286.3,2925.85
SHP02187,China,Ghana,Textiles,260300.0,1255.0,66377.0,Air,Qingdao,Addis Ababa,10.0,Delayed,66537.0,Credit,24.14,1616.96,0.46,1.0,1125.69,9684.41
SHP02188,China,Kenya,Textiles,843890.0,3902.0,14096.0,Road,Guangzhou,Mombasa,33.0,On-Time,14099.0,Prepaid,44.0,1382.08,0.1,0.0,3171.75,3863.47
SHP02189,China,Egypt,Machinery,260300.0,4830.0,86204.0,Air,Shanghai,Tema,33.0,Delayed,85260.0,Prepaid,6.51,1770.1,0.44,1.0,200628.03,1515335.1
SHP02190,China,Ghana,Machinery,260300.0,2466.0,31855.0,Air,Shanghai,Mombasa,20.0,On-Time,31901.0,Credit,34.29,562.47,0.15,0.0,90254.11,647224.68
SHP02191,China,Kenya,Electronics,847130.0,1226.0,111378.0,Rail,Shanghai,Dar es Salaam,30.0,On-Time,111618.0,Prepaid,57.3,873.7,0.5,1.0,1091.67,1080.86
SHP02192,China,Nigeria,Agricultural,260300.0,794.0,149839.0,Road,Beijing,Addis Ababa,5.0,On-Time,149460.0,Credit,38.15,395.67,0.4,0.0,3675.25,2745.41
SHP02193,China,Ethiopia,Machinery,100610.0,2496.0,139418.0,Road,Shenzhen,Dar es Salaam,24.0,Delayed,140152.0,Prepaid,46.43,2734.18,0.06,0.0,91925.91,132729.05
SHP02194,China,Nigeria,Textiles,520942.0,2055.0,50039.0,Rail,Shenzhen,Lagos,38.0,On-Time,50325.0,Prepaid,38.14,1791.0,0.21,0.0,1332.36,1328.85
SHP02195,China,Egypt,Machinery,260300.0,2719.0,50101.0,Air,Shenzhen,Mombasa,22.0,On-Time,49903.0,On Delivery,26.94,2833.73,0.36,0.0,39261.21,257615.01
SHP02196,China,Egypt,Agricultural,847130.0,4848.0,31049.0,Rail,Shanghai,Dar es Salaam,18.0,Delayed,30374.0,Credit,28.51,2301.18,0.47,1.0,13517.3,8490.11
SHP02197,China,Tanzania,Electronics,100610.0,1005.0,46514.0,Rail,Beijing,Tema,31.0,On-Time,46310.0,Prepaid,64.52,2723.64,0.27,0.0,1196.49,1343.74
SHP02198,China,Tanzania,Electronics,520942.0,4627.0,56188.0,Air,Shanghai,Lagos,9.0,On-Time,55753.0,Credit,42.01,368.0,0.1,0.0,8314.0,48378.38
SHP02199,China,Kenya,Textiles,520942.0,520.0,45397.0,Ship,Shenzhen,Dar es Salaam,34.0,On-Time,45908.0,On Delivery,61.67,591.64,0.09,0.0,331.41,411.96
SHP02200,China,Nigeria,Minerals,260300.0,1522.0,52367.0,Air,Beijing,Cairo,21.0,On-Time,51700.0,On Delivery,35.72,760.52,0.46,1.0,16294.54,137044.05
SHP02201,China,Egypt,Electronics,100610.0,790.0,100977.0,Road,Qingdao,Addis Ababa,27.0,Delayed,100703.0,Credit,21.29,627.62,0.2,0.0,1552.51,1536.06
SHP02202,China,Kenya,Machinery,520942.0,4290.0,88682.0,Rail,Qingdao,Mombasa,16.0,On-Time,89198.0,Credit,43.64,1279.12,0.07,0.0,61899.65,53068.8
SHP02203,China,Kenya,Electronics,100610.0,2610.0,89097.0,Road,Shenzhen,Cairo,29.0,On-Time,88830.0,On Delivery,56.57,341.76,0.05,0.0,2959.28,2155.69
SHP02204,China,South Africa,Machinery,847130.0,931.0,137919.0,Ship,Shanghai,Durban,10.0,On-Time,138549.0,Prepaid,45.27,1433.46,0.49,1.0,10875.0,4505.18
SHP02205,China,Nigeria,Textiles,520942.0,3113.0,16320.0,Ship,Qingdao,Lagos,31.0,Delayed,15880.0,Credit,38.36,1368.27,0.24,0.0,2465.26,623.93
SHP02206,China,South Africa,Minerals,843890.0,228.0,117696.0,Road,Shenzhen,Addis Ababa,30.0,Delayed,117641.0,Prepaid,35.08,2526.81,0.24,0.0,4279.82,2493.8
SHP02207,China,Ethiopia,Minerals,520942.0,764.0,129281.0,Air,Shenzhen,Dar es Salaam,21.0,Delayed,129360.0,On Delivery,26.65,2645.26,0.07,0.0,7029.23,66925.25
SHP02208,China,Kenya,Agricultural,843890.0,1878.0,147324.0,Road,Beijing,Lagos,16.0,Delayed,147855.0,Prepaid,40.23,292.75,0.42,1.0,8325.86,9163.08
SHP02209,China,Kenya,Agricultural,260300.0,4168.0,22910.0,Rail,Qingdao,Lagos,30.0,On-Time,22334.0,Credit,15.51,1250.17,0.27,0.0,9039.86,5238.28
SHP02210,China,Tanzania,Textiles,100610.0,3850.0,39001.0,Rail,Shanghai,Mombasa,8.0,On-Time,38972.0,Credit,28.99,116.77,0.39,0.0,3575.17,1734.65
SHP02211,China,Egypt,Agricultural,100610.0,1880.0,82354.0,Road,Guangzhou,Lagos,20.0,On-Time,82834.0,Credit,28.58,2949.57,0.13,0.0,7549.79,8632.25
SHP02212,China,South Africa,Textiles,260300.0,3294.0,30090.0,Ship,Qingdao,Durban,24.0,On-Time,30899.0,Credit,32.14,2621.41,0.26,0.0,2779.89,1083.98
SHP02213,China,Ghana,Textiles,260300.0,2177.0,137673.0,Rail,Shanghai,Durban,19.0,On-Time,138267.0,Prepaid,65.59,1178.72,0.21,1.0,466.76,654.01
SHP02214,China,Nigeria,Textiles,260300.0,2946.0,42256.0,Rail,Shanghai,Dar es Salaam,11.0,On-Time,42062.0,On Delivery,22.4,1762.0,0.46,1.0,2858.35,2934.77
SHP02215,China,Egypt,Electronics,843890.0,3273.0,93047.0,Road,Beijing,Dar es Salaam,18.0,On-Time,93485.0,On Delivery,12.63,2957.48,0.24,0.0,5204.09,6086.77
SHP02216,China,Ghana,Agricultural,260300.0,3881.0,8255.0,Rail,Shenzhen,Cairo,37.0,On-Time,8103.0,Prepaid,48.23,1593.74,0.05,0.0,8611.96,5623.38
SHP02217,China,Ghana,Agricultural,100610.0,2620.0,98039.0,Road,Guangzhou,Dar es Salaam,29.0,On-Time,97312.0,On Delivery,49.97,1867.54,0.25,0.0,11312.06,11501.85
SHP02218,China,Egypt,Agricultural,847130.0,3564.0,57082.0,Road,Guangzhou,Tema,36.0,On-Time,56651.0,On Delivery,3.45,637.11,0.22,0.0,7577.37,9320.08
SHP02219,China,Egypt,Agricultural,843890.0,4407.0,27357.0,Road,Beijing,Lagos,10.0,On-Time,26941.0,Prepaid,3.88,2380.37,0.3,0.0,19791.9,12006.3
SHP02220,China,Nigeria,Textiles,260300.0,3257.0,28100.0,Rail,Qingdao,Lagos,19.0,On-Time,28331.0,On Delivery,65.29,2058.75,0.36,1.0,944.74,690.57
SHP02221,China,Kenya,Machinery,100610.0,420.0,76038.0,Ship,Shenzhen,Dar es Salaam,9.0,On-Time,75246.0,Credit,40.86,150.02,0.21,0.0,16021.92,2174.59
SHP02222,China,Nigeria,Minerals,843890.0,443.0,118927.0,Road,Beijing,Dar es Salaam,29.0,On-Time,118552.0,Prepaid,26.37,774.96,0.38,0.0,5807.94,3620.04
SHP02223,China,Ghana,Textiles,100610.0,3216.0,117385.0,Rail,Beijing,Lagos,33.0,On-Time,118250.0,On Delivery,38.49,2116.21,0.34,0.0,891.56,719.69
SHP02224,China,Kenya,Machinery,520942.0,4742.0,146320.0,Air,Guangzhou,Addis Ababa,22.0,On-Time,145910.0,On Delivery,4.1,1373.16,0.41,1.0,93302.42,693108.61
SHP02225,China,Egypt,Electronics,520942.0,4537.0,26058.0,Rail,Guangzhou,Addis Ababa,21.0,Delayed,26532.0,On Delivery,69.03,1965.75,0.23,1.0,2352.92,2208.43
SHP02226,China,Kenya,Agricultural,260300.0,4783.0,33239.0,Rail,Qingdao,Tema,19.0,On-Time,33542.0,Credit,47.16,2098.02,0.45,1.0,13751.47,8988.84
SHP02227,China,Tanzania,Machinery,843890.0,1983.0,108434.0,Road,Shenzhen,Tema,14.0,On-Time,108334.0,Credit,32.59,254.94,0.39,0.0,43726.36,36672.35
SHP02228,China,Ghana,Agricultural,847130.0,4491.0,91624.0,Ship,Guangzhou,Dar es Salaam,32.0,Delayed,91848.0,On Delivery,8.49,702.43,0.29,0.0,15239.89,2346.01
SHP02229,China,Kenya,Textiles,100610.0,1599.0,68004.0,Ship,Qingdao,Durban,18.0,On-Time,68933.0,Credit,51.7,1182.88,0.36,0.0,700.03,404.09
SHP02230,China,Nigeria,Minerals,100610.0,2424.0,123778.0,Ship,Shenzhen,Cairo,18.0,On-Time,122858.0,Prepaid,61.72,1647.68,0.15,0.0,23025.06,4980.9
SHP02231,China,Kenya,Machinery,260300.0,172.0,77799.0,Rail,Shanghai,Lagos,31.0,On-Time,78265.0,Prepaid,61.12,2089.98,0.13,0.0,6833.17,5301.32
SHP02232,China,Egypt,Minerals,260300.0,3269.0,80036.0,Air,Shenzhen,Dar es Salaam,19.0,On-Time,80977.0,Prepaid,13.7,2100.41,0.02,0.0,18705.68,185113.21
SHP02233,China,Nigeria,Textiles,843890.0,2984.0,149574.0,Rail,Beijing,Durban,18.0,Delayed,148664.0,Prepaid,41.43,2198.52,0.18,0.0,2752.19,1220.11
SHP02234,China,Tanzania,Agricultural,847130.0,129.0,95947.0,Air,Qingdao,Tema,14.0,On-Time,96184.0,Prepaid,50.21,1149.0,0.46,1.0,568.77,3587.1
SHP02235,China,Nigeria,Minerals,843890.0,795.0,138074.0,Ship,Qingdao,Cairo,16.0,On-Time,137929.0,Credit,55.79,1726.05,0.05,0.0,11938.57,3613.09
SHP02236,China,Egypt,Minerals,260300.0,3244.0,83243.0,Air,Shenzhen,Dar es Salaam,26.0,On-Time,82793.0,Credit,13.96,512.91,0.43,1.0,45086.16,444046.19
SHP02237,China,South Africa,Agricultural,520942.0,2085.0,119132.0,Ship,Beijing,Cairo,39.0,Delayed,119570.0,Credit,63.26,1488.94,0.47,1.0,9526.8,4283.83
SHP02238,China,Ghana,Minerals,100610.0,740.0,11125.0,Rail,Shenzhen,Durban,15.0,On-Time,10532.0,On Delivery,24.73,898.68,0.03,0.0,5757.16,5497.02
SHP02239,China,Ghana,Electronics,520942.0,3058.0,31809.0,Ship,Shenzhen,Addis Ababa,15.0,On-Time,32218.0,Credit,29.58,760.61,0.21,0.0,1891.23,591.58
SHP02240,China,Egypt,Textiles,843890.0,1555.0,92762.0,Rail,Qingdao,Dar es Salaam,39.0,On-Time,93246.0,On Delivery,3.14,1486.29,0.05,0.0,608.95,995.56
SHP02241,China,Ethiopia,Agricultural,847130.0,3419.0,25519.0,Air,Shanghai,Durban,22.0,On-Time,24626.0,Prepaid,56.29,2776.36,0.44,1.0,14285.65,78993.42
SHP02242,China,South Africa,Machinery,843890.0,3383.0,65666.0,Rail,Shenzhen,Lagos,16.0,Delayed,65895.0,Prepaid,46.12,1607.04,0.24,0.0,38521.58,13144.89
SHP02243,China,Ghana,Electronics,847130.0,185.0,143383.0,Ship,Beijing,Tema,28.0,On-Time,143195.0,On Delivery,16.8,104.69,0.26,0.0,254.23,392.43
SHP02244,China,Nigeria,Electronics,520942.0,684.0,103972.0,Ship,Qingdao,Durban,16.0,On-Time,103832.0,Credit,30.04,403.35,0.09,0.0,1363.32,802.0
SHP02245,China,Ghana,Textiles,847130.0,152.0,92469.0,Road,Qingdao,Mombasa,26.0,Delayed,92209.0,Credit,52.11,2213.06,0.22,0.0,134.45,339.4
SHP02246,China,Egypt,Minerals,843890.0,2285.0,29136.0,Air,Beijing,Mombasa,29.0,On-Time,28929.0,On Delivery,26.83,1879.26,0.25,0.0,29297.55,163393.48
SHP02247,China,Tanzania,Electronics,260300.0,1326.0,42535.0,Ship,Shanghai,Mombasa,31.0,Delayed,42000.0,Prepaid,18.42,734.74,0.48,1.0,789.58,399.44
SHP02248,China,Egypt,Electronics,100610.0,1704.0,35580.0,Air,Qingdao,Mombasa,38.0,On-Time,36473.0,Credit,24.01,85.42,0.23,0.0,2976.99,16820.54
SHP02249,China,Kenya,Electronics,520942.0,3497.0,88299.0,Road,Beijing,Addis Ababa,3.0,On-Time,88615.0,Credit,65.08,718.18,0.22,1.0,4890.44,3499.38
SHP02250,China,Egypt,Minerals,843890.0,4720.0,120052.0,Air,Beijing,Addis Ababa,34.0,Delayed,120366.0,Prepaid,24.06,1107.56,0.03,0.0,31737.26,312964.17
SHP02251,China,Tanzania,Electronics,843890.0,1589.0,89624.0,Road,Qingdao,Dar es Salaam,11.0,On-Time,89729.0,Prepaid,26.91,522.06,0.13,0.0,1018.21,1299.13
SHP02252,China,Ethiopia,Electronics,847130.0,2468.0,65399.0,Rail,Qingdao,Tema,37.0,On-Time,64731.0,Credit,9.15,848.74,0.11,0.0,4601.44,4258.16
SHP02253,China,Ethiopia,Machinery,260300.0,4599.0,97901.0,Ship,Beijing,Cairo,15.0,On-Time,98795.0,Prepaid,13.36,422.8,0.15,0.0,169096.08,69556.46
SHP02254,China,Nigeria,Machinery,843890.0,3242.0,6745.0,Ship,Guangzhou,Dar es Salaam,28.0,On-Time,7474.0,On Delivery,7.03,2941.25,0.46,1.0,139961.91,44232.17
SHP02255,China,Tanzania,Machinery,520942.0,2846.0,94006.0,Ship,Shanghai,Mombasa,4.0,On-Time,94635.0,On Delivery,16.67,1331.9,0.39,0.0,128522.96,53890.55
SHP02256,China,Ethiopia,Textiles,847130.0,4114.0,76035.0,Ship,Qingdao,Durban,4.0,On-Time,75861.0,Prepaid,17.78,1754.73,0.2,0.0,2704.62,955.04
SHP02257,China,Ghana,Textiles,100610.0,2078.0,136625.0,Road,Shanghai,Mombasa,39.0,On-Time,136813.0,Credit,58.7,536.97,0.09,0.0,1275.8,1429.2
SHP02258,China,South Africa,Minerals,843890.0,2903.0,80664.0,Road,Shanghai,Lagos,39.0,On-Time,80620.0,Credit,45.6,1578.84,0.17,0.0,33257.96,35680.36
SHP02259,China,Ethiopia,Minerals,520942.0,3824.0,138007.0,Air,Shanghai,Mombasa,5.0,On-Time,138371.0,Credit,67.59,1717.19,0.47,1.0,37300.06,286049.81
SHP02260,China,Kenya,Minerals,260300.0,785.0,7838.0,Road,Shenzhen,Durban,5.0,On-Time,8110.0,On Delivery,52.54,2715.41,0.01,0.0,9042.37,12017.15
SHP02261,China,Tanzania,Machinery,520942.0,872.0,43977.0,Ship,Beijing,Durban,16.0,On-Time,43007.0,On Delivery,16.71,1420.63,0.04,0.0,35712.92,17755.43
SHP02262,China,South Africa,Textiles,520942.0,3621.0,80449.0,Road,Qingdao,Addis Ababa,3.0,On-Time,81045.0,On Delivery,58.53,1868.14,0.03,0.0,2467.85,2278.32
SHP02263,China,Nigeria,Textiles,100610.0,2675.0,115623.0,Ship,Shenzhen,Mombasa,34.0,On-Time,114934.0,Credit,2.02,1960.46,0.33,0.0,2445.0,1331.1
SHP02264,China,Ethiopia,Machinery,260300.0,3927.0,72818.0,Rail,Shenzhen,Mombasa,5.0,On-Time,73249.0,Prepaid,33.0,634.5,0.43,1.0,108916.13,40330.9
SHP02265,China,Egypt,Agricultural,260300.0,3209.0,36195.0,Rail,Beijing,Mombasa,36.0,On-Time,37121.0,On Delivery,28.03,932.42,0.03,0.0,11001.6,9642.95
SHP02266,China,Ethiopia,Agricultural,100610.0,2916.0,17636.0,Air,Beijing,Lagos,6.0,Delayed,16724.0,Prepaid,4.05,782.17,0.35,0.0,10279.57,70547.88
SHP02267,China,Nigeria,Textiles,260300.0,572.0,7998.0,Air,Beijing,Mombasa,38.0,Delayed,7439.0,Prepaid,37.51,1876.09,0.38,1.0,385.16,2381.66
SHP02268,China,Egypt,Agricultural,520942.0,3122.0,148090.0,Rail,Guangzhou,Cairo,23.0,On-Time,148650.0,Credit,69.15,1085.85,0.41,1.0,11896.49,6823.9
SHP02269,China,Ethiopia,Textiles,260300.0,594.0,11855.0,Rail,Beijing,Durban,28.0,On-Time,11939.0,Prepaid,39.82,1887.78,0.47,1.0,231.63,448.5
SHP02270,China,South Africa,Electronics,843890.0,1736.0,61690.0,Ship,Shanghai,Mombasa,30.0,On-Time,62429.0,On Delivery,67.58,2627.29,0.44,1.0,2202.2,625.27
SHP02271,China,Nigeria,Electronics,843890.0,4017.0,67778.0,Road,Guangzhou,Tema,27.0,On-Time,67587.0,Credit,26.35,379.41,0.08,0.0,2636.51,4024.48
SHP02272,China,Kenya,Agricultural,260300.0,2130.0,142284.0,Air,Qingdao,Lagos,18.0,On-Time,142792.0,Credit,40.68,2613.69,0.33,0.0,5406.04,29309.7
